FirstIndex	LastIndex	PatternSize	CopyNumber	Score
27836446	27836540	50	1,900000	154
27837189	27837349	53	3,000000	196
27838251	27838452	62	3,090909	171
27838251	27838516	134	2,044776	359
27838276	27838519	64	3,753425	237
27838693	27839252	162	3,427746	576
27838817	27839204	168	2,366864	472
27839671	27840932	161	7,734807	919
27839735	27840610	330	2,685294	922
27842234	27843742	161	9,261111	1239
27842234	27843740	326	4,628572	1315
27843661	27843833	95	1,884210	259
27843839	27844081	131	1,893130	307
27844003	27844245	129	1,945736	322
27845875	27846952	498	2,211462	1189
27845876	27847012	163	6,971264	1031
27846890	27847114	127	1,811024	289
27851695	27852001	164	1,884146	465
27852143	27852612	160	2,895349	561
27852143	27852755	163	3,770588	614
27853687	27854793	163	6,794445	893
27853716	27854791	324	3,301170	1078
27855469	27855752	126	2,301587	337
27855760	27857356	162	9,823204	1512
27855765	27857356	487	3,264188	1714
27860237	27860464	125	1,864000	286
27860760	27860966	113	1,884956	273
27860870	27862049	161	7,217877	996
27862208	27863526	163	8,117647	1132
27862208	27863526	325	4,058997	1138
27863613	27865064	163	8,908108	978
27865096	27865522	165	2,610778	558
27865129	27865552	165	2,592814	552
27865460	27865664	114	1,833333	310
27865553	27867134	164	9,716666	1257
27865554	27867134	323	4,852273	1379
27865606	27866781	662	1,809668	1550
27868261	27868604	168	2,107143	402
27868899	27868929	15	2,066667	53
27868951	27869032	21	3,916667	71
27868960	27869051	7	13,100000	68
27869177	27869226	26	2,000000	68
27869202	27869475	125	2,240000	398
27871982	27873321	161	8,211957	977
27873715	27874249	163	3,285714	529
27873908	27874755	467	1,852248	1037
27874222	27874468	134	1,873134	340
27874417	27874713	165	1,830303	406
27874610	27874917	164	1,902439	372
27874822	27875058	127	1,906250	306
27878543	27878601	27	2,185185	118
27894130	27894453	164	1,987805	454
27894350	27894579	124	1,879032	313
27894943	27895174	129	1,837209	303
27895063	27895970	499	1,862000	1131
27895066	27896006	162	5,793103	768
27895066	27895999	324	2,871642	908
27896765	27897585	444	1,885135	1053
27896770	27897149	164	2,337349	480
27897170	27897754	163	3,594118	682
27897794	27899121	161	8,134409	912
27900408	27902350	163	11,961111	1384
27902344	27905749	489	6,950998	2280
27905067	27905778	331	2,183735	861
27905554	27906002	253	1,826087	618
27905797	27906651	163	5,282486	733
27906853	27907592	163	4,546512	710
27906853	27907590	331	2,272997	842
27908370	27908395	12	2,166667	52
27929248	27929396	53	2,811321	226
27929476	27929576	53	1,943396	134
27933813	27933898	21	4,173913	104
27933876	27934011	42	3,261905	193
27948277	27948309	12	2,750000	66
27950881	27950932	20	2,571429	59
27951053	27951118	16	4,050000	57
27951054	27951120	34	2,000000	100
27952221	27952260	18	2,277778	55
27955083	27955108	9	2,888889	52
27958055	27958106	21	2,476191	77
27959196	27959248	28	1,964286	74
27959206	27959246	19	2,368421	54
27959237	27959313	42	1,904762	124
27965189	27965218	13	2,307692	60
27969324	27969362	19	2,052632	60
27976572	27976619	21	2,380952	64
27988229	27988454	98	2,353535	273
27988230	27988454	47	4,685185	206
27994888	27994922	13	2,692308	52
27995033	27995168	25	5,384615	137
27995463	27995507	21	2,285714	60
27997425	27997465	18	2,333333	57
27997447	27997476	10	3,000000	51
27998115	27998262	75	1,986667	262
27998126	27998279	75	2,066667	229
27999793	27999854	31	2,000000	88
28000126	28000294	93	1,838710	261
28001565	28001651	42	2,071429	165
28002763	28002808	23	2,043478	67
28012535	28012747	65	3,239437	245
28013764	28013815	31	1,741935	81
28020128	28020280	80	1,937500	229
28026658	28026755	49	2,000000	160
28030312	28030369	30	1,933333	71
28032726	28032899	93	1,935484	225
28033120	28033179	28	2,178571	68
28036238	28036329	23	3,800000	69
28036287	28036382	6	15,700000	79
28036341	28036379	14	2,857143	53
28036478	28036511	6	5,666667	50
28036739	28036832	35	2,750000	104
28038819	28038843	13	1,923077	50
28041291	28041374	24	3,413793	64
28041311	28041374	25	2,555556	76
28041332	28041379	11	4,071429	60
28041340	28041380	6	6,857143	57
28043990	28044036	24	1,958333	76
28044928	28044962	19	1,947368	56
28045601	28045625	13	1,923077	50
28046223	28046247	2	12,500000	50
28048256	28048311	22	2,636364	62
28048871	28048935	31	2,096774	112
28053073	28053105	13	2,538461	66
28056268	28056313	23	2,086957	60
28056969	28057002	4	8,500000	59
28057294	28057318	2	12,500000	50
28060262	28060289	2	14,000000	56
28061008	28061055	24	2,000000	87
28061129	28061172	19	2,350000	54
28061179	28061203	10	2,500000	50
28066326	28066416	43	2,139535	103
28066448	28066505	28	2,071429	89
28069375	28069420	23	2,000000	92
28073205	28073368	21	7,818182	161
28073205	28073390	61	3,000000	185
28073205	28073390	42	4,511111	177
28074460	28074521	31	2,000000	97
28076567	28076634	23	3,217391	67
28077501	28077628	29	4,387097	98
28081965	28081999	18	1,944444	70
28083670	28083700	13	2,461539	55
28091978	28092021	22	2,090909	65
28094583	28094695	53	2,245283	139
28095942	28095989	22	2,181818	87
28099437	28099494	28	2,142857	84
28102280	28102369	40	2,300000	112
28103551	28103584	17	2,000000	50
28107845	28107877	16	2,062500	66
28109486	28109525	18	2,333333	57
28113101	28113156	24	2,333333	85
28114096	28114131	18	2,055556	56
28115634	28115792	48	3,306123	194
28115634	28115812	99	1,868687	208
28115716	28115810	49	1,979592	122
28117470	28117502	16	2,125000	50
28118001	28118061	31	1,967742	86
28119696	28119904	106	2,009434	327
28120285	28120364	40	2,025000	153
28121281	28121377	50	1,940000	158
28122736	28122776	19	2,210526	57
28123888	28123951	24	2,730769	71
28125175	28125232	29	2,103448	68
28125585	28125611	7	3,857143	54
28125776	28125814	2	19,500000	78
28126208	28126250	15	2,866667	50
28131323	28131400	29	2,666667	111
28136903	28136963	3	20,333334	122
28138825	28138880	28	2,000000	112
28139396	28139440	23	2,086957	60
28142428	28142487	29	2,068965	102
28146072	28146219	3	49,333332	287
28146441	28146502	27	2,296296	115
28146896	28146963	31	2,290323	79
28147138	28147171	15	2,333333	52
28148545	28148617	2	36,000000	92
28149707	28149951	135	1,829630	332
28151726	28153450	869	2,001151	2857
28168944	28168993	11	4,727273	50
28168947	28168987	21	1,952381	64
28171980	28172010	2	15,500000	62
28173302	28173389	3	29,333334	176
28177118	28177176	32	1,937500	79
28177251	28177320	37	1,945946	117
28177497	28177536	3	13,000000	53
28180691	28180777	46	1,913043	122
28186286	28186348	34	1,911765	94
28187403	28187543	45	3,130435	149
28187716	28187854	68	2,044118	251
28188248	28188281	15	2,266667	59
28190544	28190628	41	2,097561	154
28190560	28190622	18	3,227273	54
28192735	28193383	61	10,634921	966
28195711	28195769	19	2,956522	57
28195733	28195776	16	2,764706	54
28195865	28195897	16	2,062500	66
28196144	28196308	38	4,421052	273
28196625	28196684	22	2,826087	63
28196684	28196723	16	2,625000	66
28196703	28196751	26	1,961538	66
28196789	28196841	27	2,000000	81
28197114	28197212	33	3,000000	164
28203324	28203394	36	1,972222	133
28206073	28206133	18	3,272727	63
28206084	28206133	19	2,666667	59
28206092	28206130	15	2,666667	71
28213703	28213807	36	2,944444	131
28219473	28219504	15	2,133333	55
28220795	28220852	28	2,071429	80
28224559	28224608	12	3,687500	55
28226168	28226522	184	1,967391	580
28228612	28228637	2	13,000000	52
28230390	28230539	75	2,026667	277
28230705	28230881	89	2,000000	248
28231001	28231352	92	3,827957	607
28231403	28231529	62	2,048387	200
28232645	28232929	128	2,242188	439
28232660	28232862	66	3,140845	210
28232894	28232934	19	2,157895	64
28232919	28232967	21	2,333333	62
28232973	28233033	31	1,967742	86
28236270	28236312	3	14,333333	86
28236311	28236351	3	13,666667	82
28240769	28240812	23	1,956522	63
28242056	28242080	8	3,125000	50
28243525	28243610	27	3,000000	73
28245804	28245828	12	2,083333	50
28245859	28245914	17	3,263158	60
28246471	28246805	171	1,959064	616
28255911	28255936	13	2,000000	52
28256071	28256117	13	3,642857	51
28256703	28256839	71	1,929577	211
28263067	28263198	71	1,943662	168
28266662	28266874	40	5,325000	345
28269447	28269506	13	4,533333	61
28269447	28269506	27	2,296296	79
28269942	28270303	28	13,100000	387
28270237	28270329	27	3,481482	125
28270264	28270436	26	6,500000	141
28272724	28272808	3	28,333334	170
28272867	28272937	3	23,666666	142
28272939	28273117	92	1,978261	274
28276146	28276202	30	1,933333	98
28277446	28277622	94	1,904255	214
28294738	28294784	19	2,473684	85
28299458	28299520	23	2,730769	58
28299471	28299520	26	2,076923	63
28302989	28303241	40	6,309524	402
28303268	28303332	22	2,954545	76
28303270	28303331	11	5,583333	54
28303332	28303431	48	2,083333	155
28303715	28303905	68	2,857143	221
28304294	28304472	42	4,279070	207
28304993	28305082	36	2,500000	117
28307297	28307353	28	2,035714	114
28308486	28308725	49	4,938776	367
28308493	28308725	98	2,387755	360
28309864	28310104	129	1,914729	287
28311451	28311519	3	23,000000	138
28312522	28312578	28	2,035714	114
28313541	28313868	49	6,775510	520
28313541	28313868	95	3,430000	512
28313541	28313868	98	3,383838	522
28315890	28316181	40	7,317073	498
28316210	28316284	11	6,750000	62
28316221	28316293	22	3,318182	83
28316297	28316399	48	2,145833	134
28321356	28321545	46	4,166667	145
28321377	28321548	92	1,913043	271
28322270	28322298	2	14,500000	58
28325936	28325968	2	17,500000	52
28325995	28326025	2	15,500000	62
28326029	28326083	22	2,545455	76
28329212	28329283	6	11,444445	56
28329215	28329290	24	3,071429	84
28329289	28329339	19	2,619048	57
28329379	28329581	90	2,311111	227
28329639	28329686	16	3,000000	60
28331302	28331410	39	2,800000	193
28331302	28331427	21	6,208333	108
28331321	28331389	18	3,545455	77
28331582	28331616	18	1,944444	52
28335194	28335271	37	2,108108	102
28335599	28335795	109	1,816514	333
28337585	28337659	35	2,228571	93
28339201	28339239	15	2,666667	53
28339993	28340030	19	2,000000	67
28344991	28345034	23	1,913043	61
28347496	28347544	24	2,125000	57
28354893	28355133	131	1,854962	342
28354920	28354951	14	2,285714	55
28365445	28365501	20	3,000000	75
28365449	28365476	6	4,666667	56
28365449	28365521	12	5,705883	56
28365461	28365523	25	2,500000	63
28365466	28365521	18	3,263158	64
28365475	28365517	22	1,954545	68
28374935	28374972	20	2,000000	62
28379848	28379878	16	2,000000	55
28381493	28381519	11	2,454545	54
28383624	28383852	61	3,753846	223
28383624	28383825	60	3,307692	219
28385206	28385240	18	1,944444	52
28388384	28388542	3	53,666668	286
28389799	28389843	20	2,350000	67
28394204	28394243	21	1,904762	71
28399960	28399992	17	2,058824	52
28400141	28400187	21	2,238095	58
28403669	28403708	21	1,904762	62
28408968	28409033	10	6,818182	57
28408969	28409044	24	3,166667	152
28410428	28410515	40	2,225000	151
28411988	28412014	2	13,500000	54
28412867	28412898	13	2,461539	64
28414825	28414895	33	2,151515	97
28418258	28418289	9	3,555556	55
28418931	28419103	54	3,150000	156
28427213	28427263	16	3,187500	66
28427391	28427514	53	2,388889	146
28427394	28427469	24	3,000000	71
28436545	28436586	19	2,263158	50
28441111	28441153	22	1,954545	86
28443516	28443707	61	3,126984	242
28443516	28443752	62	3,861538	232
28443516	28443752	126	1,928571	297
28443540	28443714	61	2,857143	244
28443785	28443841	27	2,185185	64
28443786	28443825	13	3,076923	71
28443813	28444050	61	4,081967	282
28443828	28444049	110	2,009009	345
28443893	28443993	49	2,060000	186
28443940	28444084	61	2,377049	191
28445112	28445144	12	2,750000	66
28445168	28445196	14	2,142857	51
28445279	28445474	65	3,015385	302
28451708	28451782	33	2,303030	98
28452201	28452235	3	11,666667	61
28452239	28452297	3	19,500000	82
28452794	28453050	90	2,838710	318
28455324	28455348	4	6,250000	50
28457003	28457032	2	15,000000	60
28457030	28457064	3	11,666667	70
28460561	28460619	16	3,823529	70
28460647	28460706	26	2,407408	90
28470083	28470164	45	1,911111	109
28470115	28470164	26	1,923077	82
28474249	28474286	20	1,900000	76
28475485	28475529	21	2,142857	72
28475943	28476013	33	2,151515	106
28489343	28489375	15	2,200000	57
28499744	28499807	16	3,947368	60
28499923	28500015	45	2,155555	122
28499956	28500014	21	2,791667	59
28502753	28502814	3	20,666666	124
28503168	28503227	29	2,068965	111
28503365	28503438	31	2,387097	148
28503477	28503512	19	2,000000	58
28504031	28504065	3	12,333333	56
28504031	28504074	8	5,200000	54
28504321	28504366	19	2,400000	56
28504807	28505089	53	5,351852	415
28505219	28505336	65	1,892308	165
28507023	28507091	3	23,000000	138
28510697	28510723	13	2,076923	54
28512009	28512061	24	2,208333	88
28518499	28518658	61	2,603175	221
28530580	28530680	3	33,666668	166
28531377	28531568	49	3,938776	287
28536292	28536636	200	1,815000	447
28543752	28543810	30	2,000000	75
28558214	28558284	32	2,375000	98
28565865	28565898	17	2,000000	68
28567255	28567287	7	4,714286	66
28573943	28574196	94	2,732673	263
28578527	28578709	3	61,000000	357
28584695	28584752	21	2,761905	107
28585657	28585798	28	5,214286	175
28585657	28585903	53	4,610169	214
28585673	28585903	26	8,677420	180
28585785	28585931	26	5,468750	131
28588462	28588532	17	4,111111	88
28588464	28588533	9	8,000000	81
28588768	28588833	14	5,000000	68
28588771	28588816	24	1,916667	74
28588980	28589014	18	1,944444	61
28590809	28591132	60	5,294117	366
28590809	28591148	122	2,782946	402
28590892	28591001	34	3,470588	101
28590926	28591031	28	3,617647	81
28591792	28591858	23	2,913043	125
28591857	28592054	12	16,500000	333
28599541	28599697	62	2,523809	206
28599760	28599797	20	1,900000	76
28599798	28599822	11	2,272727	50
28603630	28603687	17	3,388889	62
28603794	28603861	33	2,060606	118
28603953	28604377	142	3,006944	687
28604362	28604459	43	2,302325	144
28604742	28604807	31	2,129032	123
28605504	28605544	17	2,411765	64
28607273	28607352	37	2,256410	87
28608209	28608467	136	1,904412	437
28610181	28610220	22	1,909091	57
28614931	28615165	131	1,816794	377
28614931	28615165	65	3,636364	348
28615298	28615336	11	3,545455	51
28615843	28615886	20	2,200000	70
28615850	28615894	20	2,250000	63
28616173	28616236	33	1,939394	110
28616239	28616269	14	2,214286	53
28618712	28618945	89	2,606383	362
28618987	28619321	75	4,525641	396
28622618	28622855	60	3,920635	336
28622619	28622861	122	2,016393	384
28623714	28624298	291	2,010309	1062
28626901	28627148	66	3,774648	227
28627091	28627356	132	2,015152	505
28629060	28629093	15	2,266667	50
28630513	28630539	2	13,500000	54
28631569	28631636	34	2,029412	93
28638345	28638401	22	2,636364	62
28638384	28638475	44	2,136364	134
28638988	28639022	19	1,947368	56
28639913	28639946	16	2,125000	68
28641125	28641242	42	2,813953	148
28641231	28641265	18	1,944444	61
28645525	28645565	19	2,263158	50
28651916	28651955	21	1,904762	62
28660967	28661010	17	2,588235	88
28661331	28661451	3	40,333332	206
28663936	28663962	13	2,076923	54
28666158	28666202	23	1,956522	81
28666494	28666541	23	2,086957	78
28674303	28674360	22	2,681818	64
28681694	28681863	84	2,023530	331
28683255	28683319	31	2,096774	121
28692255	28692665	66	6,225352	546
28692255	28692665	132	3,116788	555
28692255	28692665	203	2,078818	619
28716510	28716537	2	14,000000	56
28719204	28719262	31	1,903226	91
28723958	28724008	24	2,166667	95
28724929	28724976	22	2,272727	64
28725915	28726114	103	1,961165	305
28729155	28729180	2	13,000000	52
28733877	28733905	2	14,500000	58
28735077	28735130	3	18,000000	108
28736551	28736663	56	2,017857	217
28736824	28736867	17	2,555556	52
28742257	28742319	34	1,941176	96
28742257	28742329	34	2,228571	98
28747463	28747542	31	2,806452	93
28759819	28759866	25	1,960000	62
28759953	28760010	20	2,863636	55
28760238	28760287	20	2,571429	59
28760807	28760908	35	3,057143	106
28760840	28760921	30	2,838710	127
28764619	28764721	51	2,019608	206
28766849	28766896	20	2,400000	60
28767236	28767264	12	2,416667	58
28767872	28767911	15	2,666667	71
28769354	28769434	42	1,976190	103
28769400	28769463	29	2,233333	76
28769454	28769489	18	2,055556	56
28769916	28770134	80	2,771084	250
28774995	28775124	66	1,969697	224
28775277	28775387	28	3,931035	123
28779124	28779376	58	4,400000	316
28780940	28780979	22	1,909091	57
28781307	28781336	14	2,142857	51
28781721	28781801	20	3,956522	74
28781729	28781818	43	2,139535	157
28781767	28781801	10	3,500000	52
28792716	28792770	3	18,333334	110
28793321	28793346	6	4,333333	52
28802420	28802543	41	3,000000	135
28802423	28802539	15	8,294118	103
28802438	28802543	26	3,903226	158
28802438	28802543	57	1,947368	168
